stop_id,stop_name,stop_lat,stop_lon,muni
5840,Airport / 2100 Block,52.157979,-106.687462,Saskatoon
5848,LaRonge / Nahanni,52.166213,-106.622425,Saskatoon
3748,Centennial / Childers,52.132392,-106.755515,Saskatoon
3749,Kensington / Centennial,52.133553,-106.758868,Saskatoon
3746,Preston / 14th Street,52.122512,-106.622512,Saskatoon
3747,Preston / 14th Street,52.121362,-106.622829,Saskatoon
3744,Preston / Adelaide,52.103018,-106.622535,Saskatoon
3745,Dieppe / Simonds,52.108384,-106.739847,Saskatoon
3743,Preston Avenue / Louise,52.100729,-106.622514,Saskatoon
3740,Preston / Walter Murray,52.105705,-106.622479,Saskatoon
3690,Richardson / Avenue W,52.146949,-106.705374,Saskatoon
3691,Richardson / Hnatyshyn,52.146956,-106.703001,Saskatoon
3692,Richardson / Davidson,52.147843,-106.699693,Saskatoon
3694,Rever / Konihowski,52.155154,-106.592851,Saskatoon
3695,Rever / Haslam,52.152294,-106.592885,Saskatoon
3696,Rever / Fairbrother,52.152795,-106.592607,Saskatoon
3697,Quebec / 39th Street,52.152903,-106.6635,Saskatoon
3526,Confederation / 33rd Street,52.143261,-106.726147,Saskatoon
3527,Dundonald School,52.145533,-106.726586,Saskatoon
3524,Wedge / Nesbitt,52.146299,-106.735736,Saskatoon
3525,Wedge / Hunt,52.146316,-106.730922,Saskatoon
3522,Faithfull / 48th Street,52.167717,-106.665004,Saskatoon
3523,2nd / Duke Street,52.141242,-106.65821,Saskatoon
3520,Faithfull / 47th Street,52.165212,-106.664991,Saskatoon
3528,Waterbury / Nesslin,52.096533,-106.580618,Saskatoon
3529,Waterbury / Kingsmere,52.093551,-106.583287,Saskatoon
3232,33rd Street / Avenue L,52.143921,-106.687428,Saskatoon
3233,33rd Street / Avenue P,52.143944,-106.694619,Saskatoon
3230,33rd Street / Avenue J,52.143783,-106.683978,Saskatoon
3231,33rd Street / Avenue K,52.143778,-106.685476,Saskatoon
3236,37th Street / Junor,52.150855,-106.717068,Saskatoon
3237,33rd Street / Edmonton,52.143973,-106.697437,Saskatoon
3234,33rd Street / Avenue P,52.14378,-106.693604,Saskatoon
3235,33rd Street / Avenue W,52.143785,-106.705268,Saskatoon
3238,33rd Street / Edmonton,52.143756,-106.6984,Saskatoon
3239,33rd Street / Faulkner,52.143771,-106.688438,Saskatoon
3355,8th Street / Sommerfeld,52.114952,-106.628567,Saskatoon
3354,8th Street / Sommerfeld,52.114631,-106.62746,Saskatoon
3357,8th Street / Victoria,52.114511,-106.661787,Saskatoon
3356,Herman / Isabella,52.10511,-106.677379,Saskatoon
3351,8th Street / Preston,52.114641,-106.621292,Saskatoon
3350,8th Street / Munroe,52.114883,-106.641829,Saskatoon
3353,Preston / 8th Street,52.115285,-106.622536,Saskatoon
3352,8th Street / Preston,52.114959,-106.623328,Saskatoon
3359,8th Street / Wiggins,52.11463,-106.637893,Saskatoon
3358,8th Street / Victoria,52.114754,-106.662828,Saskatoon
5449,Pendygrasse / Diggle,52.120007,-106.736285,Saskatoon
5618,Briarwood / Beechmont,52.110905,-106.559865,Saskatoon
5619,Briarwood / Bayfield,52.111001,-106.562453,Saskatoon
5612,Arlington / Welker,52.109313,-106.608706,Saskatoon
5613,Briarwood / Boychuk,52.104884,-106.572545,Saskatoon
5616,Briarwood / Beechdale,52.10731,-106.559215,Saskatoon
5617,Briarwood / Beechmont,52.109036,-106.557822,Saskatoon
5614,Briarwood / Briarvale,52.105033,-106.566976,Saskatoon
5615,Briarwood / Beechdale,52.105749,-106.563172,Saskatoon
3323,8th Street / Arlington,52.114652,-106.609966,Saskatoon
3324,8th Street / Broadway,52.11475,-106.657461,Saskatoon
5714,Edmonton / 1800 Block,52.144394,-106.698399,Saskatoon
3823,McKercher / Heritage,52.104657,-106.588086,Saskatoon
3822,McKercher / Mount Allison,52.120638,-106.586793,Saskatoon
3820,McKercher / Stillwater,52.099522,-106.591799,Saskatoon
3829,Louise / 2500-Block,52.100336,-106.617641,Saskatoon
3828,McEown / Porter,52.104674,-106.616198,Saskatoon
4282,37th Street / Nixon,52.150717,-106.721545,Saskatoon
4283,Junor / Carrothers,52.144773,-106.717971,Saskatoon
4281,Kristjanson / Garvie,52.159,-106.597459,Saskatoon
4287,20th Street / 1st Avenue,52.125854,-106.667418,Saskatoon
4284,Junor / Ward,52.14887,-106.717962,Saskatoon
4289,Muzyka / Bennion,52.141019,-106.556966,Saskatoon
5872,Kenderdine / Rogers,52.140201,-106.575005,Saskatoon
5873,St. Joseph High School,52.147043,-106.582977,Saskatoon
5876,22nd Street / Avenue H,52.129379,-106.681978,Saskatoon
5877,McKercher / Holland,52.10796,-106.58721,Saskatoon
5874,Preston / Cornish,52.085175,-106.622826,Saskatoon
5875,McKercher / Parkdale,52.110949,-106.587206,Saskatoon
5878,Heritage / Heritage,52.103392,-106.582014,Saskatoon
5879,Heritage / Heritage View,52.104529,-106.577769,Saskatoon
3759,Pendygrasse / Terra Rosa,52.119265,-106.725798,Saskatoon
3758,500 Block Pendygrasse,52.119596,-106.732025,Saskatoon
3750,Diefenbaker / Childers,52.136858,-106.754518,Saskatoon
3752,Pinehouse / Saguenay,52.167873,-106.617932,Saskatoon
3755,Pinehouse / La Ronge,52.168876,-106.627812,Saskatoon
3754,Pinehouse / Primrose Drive,52.169568,-106.633706,Saskatoon
3757,Pendygrasse / 400-Block,52.119503,-106.730003,Saskatoon
3756,Pendygrasse / Henigman,52.119675,-106.72979,Saskatoon
3689,Richardson / 37th Street,52.150242,-106.696933,Saskatoon
3688,Ruth  / Broadway Avenue,52.10031,-106.657596,Saskatoon
3683,Quebec / 36th Street,52.147964,-106.663477,Saskatoon
3686,Kingsmere / Brightsand,52.09306,-106.583416,Saskatoon
3685,Richardson / Cole,52.148282,-106.699206,Saskatoon
