stop_id,stop_name,stop_lat,stop_lon,muni
898BAR,Letitia Street,44.38991961,-79.72088082,Barrie
899BAR,Leacock at Frost,44.39255316,-79.7226158,Barrie
53BAR,Austen Lane,44.39477935,-79.72275541,Barrie
947BAR,Cundles Road,44.39616283,-79.72350518,Barrie
230BAR,Burns Circle,44.39635486,-79.72676632,Barrie
242BAR,Longman Drive,44.39752466,-79.73016723,Barrie
246BAR,Emma King Elementary School,44.39649,-79.73277125,Barrie
240BAR,Cundles at Livingstone,44.3970684,-79.73543928,Barrie
457BAR,Delaney Crescent,44.39850887,-79.73220591,Barrie
464BAR,Leacock Drive,44.39949933,-79.72971203,Barrie
470BAR,Livingstone at Sunnidale,44.40124971,-79.72902032,Barrie
468BAR,Neelands Street,44.40302252,-79.72606062,Barrie
451BAR,Livingstone at Anne,44.40378993,-79.72389526,Barrie
461BAR,Ford Street,44.40570289,-79.71952208,Barrie
467BAR,Milne Court,44.40723445,-79.71581457,Barrie
463BAR,Kozlov Street,44.40809146,-79.71265922,Barrie
454BAR,Wal-Mart Plaza,44.40887955,-79.71010882,Barrie
455BAR,Livingstone at  Bayfield,44.40971361,-79.70817312,Barrie
441BAR,Georgian Mall,44.41109415,-79.70510317,Barrie
449BAR,Stanley Street,44.41288804,-79.70290207,Barrie
443BAR,Celeste Drive,44.41588126,-79.7010938,Barrie
445BAR,Meyer Avenue,44.41804245,-79.69606761,Barrie
926BAR,Marjoy Avenue,44.42020676,-79.6902143,Barrie
927BAR,Osprey Ridge Road,44.4172914,-79.68730671,Barrie
224BAR,Cundles at Livingstone,44.41380855,-79.68366293,Barrie
223BAR,Lions Gate,44.41577327,-79.67914207,Barrie
215BAR,Cundles at J.C. Massie Way,44.41633987,-79.67620116,Barrie
251BAR,Rose Street,44.40999837,-79.67387444,Barrie
255BAR,Duckworth at Grove,44.40816266,-79.67421265,Barrie
256BAR,Howard Cresent,44.40515709,-79.67474371,Barrie
686BAR,Marion Crescent,44.40244599,-79.67596138,Barrie
693BAR,Wellington at St Vincent,44.40073469,-79.67917016,Barrie
687BAR,Wellington near Oak,44.39802646,-79.68380941,Barrie
682BAR,Berczy Street,44.39710002,-79.68630001,Barrie
948BAR,Owen Street,44.395239,-79.690678,Barrie
949BAR,Wellington at Bayfield,44.39368125,-79.69413696,Barrie
486BAR,Maple at Ross,44.39018841,-79.69253335,Barrie
331BAR,Georgian College,44.41045445,-79.6684937,Barrie
345BAR,Maple Grove Public School,44.40556324,-79.67851469,Barrie
353BAR,Grove at St. Vincent,44.4035896,-79.68301249,Barrie
337BAR,Bothwell Crescent,44.40161247,-79.68602289,Barrie
339BAR,Barrie North Collegiate,44.40000377,-79.68909394,Barrie
349BAR,Owen Street,44.39829531,-79.6930308,Barrie
68BAR,Grove Street,44.39644259,-79.6963538,Barrie
74BAR,Wellington Street,44.39395278,-79.6942707,Barrie
75BAR,Worsley Street,44.39131549,-79.69200648,Barrie
651BAR,Innisfil Street,44.37388755,-79.69395617,Barrie
647BAR,Tiffin at Anne,44.37322039,-79.69695455,Barrie
641BAR,192 Tiffin Street,44.37220829,-79.70159464,Barrie
643BAR,236 Tiffin Street,44.37160704,-79.70415072,Barrie
645BAR,Dyment Road,44.37104459,-79.70670033,Barrie
581BAR,Patterson at Tiffin,44.36978945,-79.70888486,Barrie
580BAR,Phillips Street,44.36749753,-79.70832719,Barrie
574BAR,Alva Street,44.36420057,-79.70745891,Barrie
577BAR,Patterson Place,44.36191744,-79.70689989,Barrie
575BAR,Patterson at Ardagh,44.35720901,-79.70564801,Barrie
33BAR,Elizabeth Street,44.35658208,-79.70782268,Barrie
39BAR,Snowshoe Trail,44.3561345,-79.70982703,Barrie
34BAR,Ardagh at Ferndale,44.35508292,-79.7144091,Barrie
37BAR,Hawkins Drive,44.35342967,-79.72189311,Barrie
42BAR,Wright Drive,44.35231205,-79.72698487,Barrie
40BAR,Wildflower Court,44.35141836,-79.73092996,Barrie
490BAR,Saint Joan of Arc High School,44.34900391,-79.73426711,Barrie
491BAR,Batteaux Street,44.3479174,-79.7340536,Barrie
498BAR,Oakside Court,44.34083908,-79.72906609,Barrie
505BAR,White Elm Road,44.33952273,-79.72437457,Barrie
497BAR,Mapleton at Marsellus,44.33929434,-79.7204554,Barrie
488BAR,Holly Community Centre,44.33987811,-79.71668472,Barrie
493BAR,Emms Drive,44.34041427,-79.71421573,Barrie
495BAR,Mapleton at Essa,44.33954493,-79.71003526,Barrie
868BAR,Coughlin Road,44.33700717,-79.71018188,Barrie
870BAR,Essa at Mapleview,44.32873424,-79.71454455,Barrie
531BAR,Hollyholme Farm Road,44.32980473,-79.70927336,Barrie
534BAR,Reid Drive,44.33089332,-79.70430153,Barrie
539BAR,Mapleview at Veteran's,44.33201262,-79.69937219,Barrie
666BAR,King Street,44.32966122,-79.69842755,Barrie
201BAR,Norris Drive,44.32364713,-79.69352622,Barrie
198BAR,112 Commerce Park Drive,44.32453901,-79.68949655,Barrie
162BAR,Bryne Drive,44.32563066,-79.68724698,Barrie
161BAR,Mill Road,44.327047,-79.68785321,Barrie
871BAR,Commerce Park Drive,44.32968613,-79.68841173,Barrie
849BAR,505 Bryne Drive,44.33210072,-79.68939828,Barrie
525BAR,Barrie View Drive,44.33449674,-79.68796346,Barrie
188BAR,Clapperton Street,44.39030032,-79.69020332,Barrie
192BAR,Owen Street,44.39036202,-79.68751995,Barrie
189BAR,Collier at Mulcaster,44.39037224,-79.68509193,Barrie
194BAR,Poyntz Street,44.39042963,-79.68326777,Barrie
186BAR,Albert Street,44.39104266,-79.67958159,Barrie
128BAR,17 Blake Street,44.39170884,-79.67601842,Barrie
141BAR,St. Vincent Street,44.39260564,-79.67344728,Barrie
139BAR,Rodney Street,44.39346245,-79.67096589,Barrie
133BAR,Cook Street,44.39417028,-79.66891398,Barrie
136BAR,Parkview Center,44.39522877,-79.66530307,Barrie
143BAR,Vancouver Street,44.3950747,-79.66309055,Barrie
129BAR,Blake at Johnson,44.39702999,-79.65695215,Barrie
182BAR,Blake at Huron,44.3983094,-79.65342639,Barrie
183BAR,Steel Street,44.40074,-79.651694,Barrie
414BAR,Johnson at Steel,44.401289,-79.655784,Barrie
409BAR,Johnson at Grove,44.40542933,-79.65491367,Barrie
410BAR,Hickling Trail,44.40799619,-79.65451333,Barrie
401BAR,Cheltenham Road,44.41169531,-79.65379228,Barrie
406BAR,Johnson at Georgian,44.41529301,-79.65333888,Barrie
325BAR,314 Georgian Drive,44.41637423,-79.65657733,Barrie
332BAR,Gallie Court at Quarry Ridge,44.41577595,-79.65918375,Barrie
612BAR,RVH Main Entrance,44.415538,-79.661192,Barrie
569BAR,RVH Atrium Entrance,44.414484,-79.663549,Barrie
607BAR,Victoria Village,44.39089524,-79.69802649,Barrie
566BAR,Anne at Letitia,44.39183723,-79.71311627,Barrie
13BAR,Castle Drive,44.39285742,-79.71398784,Barrie
28BAR,Valley Drive,44.39465327,-79.71557114,Barrie
3BAR,Ecole Catholique,44.39596232,-79.71669424,Barrie
16BAR,Anne at Cundles,44.39814812,-79.71861332,Barrie
245BAR,Cundles at Sunnidale,44.3995707,-79.71715157,Barrie
239BAR,Coleman Health Care Centre,44.40060465,-79.71485951,Barrie
233BAR,Coulter Street,44.40304731,-79.70792202,Barrie
415BAR,Kozlov at Cundles,44.40499142,-79.70684254,Barrie
416BAR,Heather Street,44.40678734,-79.70875024,Barrie
901BAR,Gloria Street,44.40735307,-79.71133586,Barrie
635BAR,Rolston Drive,44.41537373,-79.69230844,Barrie
634BAR,Robin Court,44.41230464,-79.6897378,Barrie
106BAR,Alliance Boulevard,44.40756839,-79.68429057,Barrie
105BAR,Alliance Boulevard,44.40923713,-79.67933789,Barrie
